Unnamed: 0,title,date,stock
553805,Tracking Larry Robbins' Glenview Capital Management Portfolio - Q4 2016 Update,2017-02-24 00:00:00,ESRX
553806,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q4 2016 Update,2017-02-23 00:00:00,ESRX
553807,Tracking Glenn Greenberg's Brave Warrior Advisors Portfolio - Q4 2016 Update,2017-02-17 00:00:00,ESRX
553808,"Express Scripts, Inc. 2016 Q4 - Results - Earnings Call Slides",2017-02-15 00:00:00,ESRX
553809,Express Scripts Holding (ESRX) Q4 2016 Results - Earnings Call Transcript,2017-02-15 00:00:00,ESRX
553810,Express Scripts: Prescription For Growth,2017-02-15 00:00:00,ESRX
553811,"Express Scripts' Wentworth takes issue with ""misinformation"" related to drug prices",2017-02-15 00:00:00,ESRX
553812,"Express Scripts beats by $0.01, misses on revenue",2017-02-14 00:00:00,ESRX
553813,Notable earnings after Tuesday's close,2017-02-13 00:00:00,ESRX
553814,Express Scripts: Too Cheap To Ignore,2017-02-13 00:00:00,ESRX
553815,6 Healthcare Stocks With Nice Upside Potential,2017-02-13 00:00:00,ESRX
553816,Buy Amgen On Weakness - Cramer's Lightning Round (2/7/17),2017-02-08 00:00:00,ESRX
553817,"Express Scripts ""fights back against irresponsible drug pricing,"" holds U.S. drug spending increase to 3.8% last year",2017-02-06 00:00:00,ESRX
553818,"Signet Jewelers, BT Group Reach '-Year Low Prices",2017-02-04 00:00:00,ESRX
553819,Speedy U.S. Drug Reviews Would Make Payers The New Gatekeepers,2017-02-02 00:00:00,ESRX
553820,Weitz Value Fund Q4 2016 Commentary: Returns Hit By Liberty; Gains On Wells Fargo,2017-02-01 00:00:00,ESRX
553821,Express Scripts Short Sale: Please Mr. Postman!,2017-01-30 00:00:00,ESRX
553822,Stocks Reach Their '-Year Low Prices,2017-01-28 00:00:00,ESRX
553823,Short seller Citron eyes Express Scripts; shares ease 2%,2017-01-27 00:00:00,ESRX
553824,Weitz Funds Comments on Express Scripts,2017-01-26 00:00:00,ESRX
553825,"Pharmacy benefit managers next Trump targets? CVS, ESRX down more than 1%",2017-01-25 00:00:00,ESRX
553826,"Kirr Marbach & Co Llc Buys ILG Inc, Orbital ATK Inc, Extended Stay America Inc, Sells Open ...",2017-01-24 00:00:00,ESRX
553827,Analysts agree that Humana - Aetna marriage likely dead,2017-01-23 00:00:00,ESRX
553828,Have Faith In Trump's Agenda - Cramer's Mad Money (1/19/17),2017-01-20 00:00:00,ESRX
553829,"Physicians Financial Services, Inc. Buys Aetna Inc, Surgical Care Affiliates Inc, Express ...",2017-01-17 00:00:00,ESRX
553830,Sanofi: Key Threats In 2017 And Beyond,2017-01-13 00:00:00,ESRX
553831,Steven Romick Spots Next Area of Investment Interest: Health Care,2017-01-13 00:00:00,ESRX
553832,— Top Health Care Dividend Stocks,2017-01-12 00:00:00,ESRX
553833,"Independent Portfolio Consultants, Inc. Buys SPDR Select Sector Fund - Energy Select Sector, ...",2017-01-12 00:00:00,ESRX
553834,Express Scripts (ESRX) presents at 35th Annual J.P. Morgan Healthcare Conference,2017-01-11 00:00:00,ESRX
553835,Aralez secures formulary status for Yosprala with Express Scripts,2017-01-09 00:00:00,ESRX
553836,Gilead Sciences Must Answer to Investors After a Disappointing —…–6,2017-01-05 00:00:00,ESRX
553837,"After tough year, 9 questions for Gilead",2017-01-03 00:00:00,ESRX
553838,Magic Formula Picks For 2017,2017-01-02 00:00:00,ESRX
553839,My New Year's Resolution List For Gilead Sciences,2016-12-29 00:00:00,ESRX
553840,How To Take Advantage Of Year-End Price Pressures,2016-12-27 00:00:00,ESRX
553841,CVS Is Not Ready For A Rebound Just Yet,2016-12-26 00:00:00,ESRX
553842,CVS Health: Classic Value Play,2016-12-21 00:00:00,ESRX
553843,Dividend Growth Of 18%. Is CVS Health Corp A Bargain?,2016-12-20 00:00:00,ESRX
553844,Express Scripts Holding Company (ESRX) Down on Upped Buyback Plan,2016-12-19 00:00:00,ESRX
553845,"David Dreman Sells St. Jude Medical, Ford",2016-12-17 00:00:00,ESRX
553846,Horizon Pharma inks rebate agreement with Express Scripts; shares ahead 7% premarket,2016-12-16 00:00:00,ESRX
553847,Express Scripts adds Collegium Pharma's Xtampza ER to national formulary,2016-12-15 00:00:00,ESRX
553848,"DOJ Charges Pharma Execs With Price-Fixing; Teva, Mylan Stocks Fall",2016-12-14 00:00:00,ESRX
553849,"Anthem, Humana, United Push Back On Sarepta's FDA-Approved DMD Drug",2016-12-14 00:00:00,ESRX
553850,Gilead Sciences Catches A Break With Express Scripts Formulary Decision,2016-12-14 00:00:00,ESRX
553851,Express Scripts sees non-GAAP earnings growth as high as 10% in 2017,2016-12-14 00:00:00,ESRX
553852,Lilly teams up with Express Scripts to offer discounts on insulin,2016-12-14 00:00:00,ESRX
553853,Express Scripts to Include Harvoni in Hepatitis Cure Value Program,2016-12-13 00:00:00,ESRX
553854,Express Scripts to offer Harvoni under SafeGuardRx programs,2016-12-12 00:00:00,ESRX
553855,Express Scripts to cover Gilead's Harvoni,2016-12-12 00:00:00,ESRX
553856,Here's Why Citron Is Wrong On Express Scripts,2016-12-12 00:00:00,ESRX
553857,"PRO Weekly Digest: Revisiting Healthcare Ideas, Plus Some Of Our Top Articles This Week",2016-12-11 00:00:00,ESRX
553858,Express Scripts trying to claw back from Citron-stoked sell-off,2016-12-09 00:00:00,ESRX
553859,Wall Street Breakfast: South Korea Opens New Chapter Of Uncertainty,2016-12-09 00:00:00,ESRX
553860,Express Scripts comes under fire,2016-12-09 00:00:00,ESRX
553861,Express Scripts Responds To Citron: 'We're Nothing Like Philidor',2016-12-08 00:00:00,ESRX
553862,Caution On Acacia - Cramer's Lightning Round (11/30/16),2016-12-01 00:00:00,ESRX
553863,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q3 2016 Update,2016-11-27 00:00:00,ESRX
553864,Should You Add Express Scripts To Your Portfolio?,2016-11-27 00:00:00,ESRX
553865,Tracking Larry Robbins' Glenview Capital Management Portfolio - Q3 2016 Update,2016-11-27 00:00:00,ESRX
553866,Analysis of AmerisourceBergen's Dividend Increase,2016-11-17 00:00:00,ESRX
553867,Weitz Funds Comments on Express Scripts,2016-11-11 00:00:00,ESRX
553868,Healthcare ratings roundup - upgrades,2016-11-11 00:00:00,ESRX
553869,Wally Weitz Comments on Express Scripts,2016-11-08 00:00:00,ESRX
553870,Generic-Drug Makers Crash On Report DOJ Plans Collusion Charges,2016-11-03 00:00:00,ESRX
553871,When Is the PEG Ratio Superior to the P/E Ratio? Part —,2016-11-03 00:00:00,ESRX
553872,Some Interesting Equity Opportunities Despite The Fact That U.S. Stocks Are Generally Overvalued,2016-11-02 00:00:00,ESRX
553873,When Is The PEG Ratio Superior To The P/E Ratio? (Part 2),2016-11-02 00:00:00,ESRX
553874,An Overreaction In Healthcare Stocks?,2016-10-31 00:00:00,ESRX
553875,Shire eases 3% on Express Scripts comments on corralling rising costs of hemophilia meds,2016-10-31 00:00:00,ESRX
553876,Assessing Express Scripts' Future Through The Coventry And Catamaran Roll-Offs,2016-10-31 00:00:00,ESRX
553877,Express Scripts to recognize $511M tax benefit this quarter related to PolyMedica disposition; EPS impact as much as $0.81,2016-10-28 00:00:00,ESRX
553878,McKesson's woes bode ill for drug supply chain,2016-10-28 00:00:00,ESRX
553879,Insurance coverage for Sarepta's eteplirsen a bit bumpy,2016-10-26 00:00:00,ESRX
553880,Hell or High Water,2016-10-26 00:00:00,ESRX
553881,"Express Scripts, Inc. 2016 Q3 - Results - Earnings Call Slides",2016-10-26 00:00:00,ESRX
553882,Express Scripts Holding (ESRX) Q3 2016 Results - Earnings Call Transcript,2016-10-26 00:00:00,ESRX
553883,Portfolio Update Heading Into Q3,2016-10-26 00:00:00,ESRX
553884,Express Scripts Q3 top line flat; EPS up 19%; year-to-date cash flow ops up 35%; shares up 2% after hours,2016-10-25 00:00:00,ESRX
553885,"Express Scripts EPS in-line, misses on revenue",2016-10-25 00:00:00,ESRX
553886,Best And Worst Performing Stocks 2016 YTD,2016-10-25 00:00:00,ESRX
553887,Notable earnings after Tuesday's close,2016-10-24 00:00:00,ESRX
553888,Horizon Pharma sees Q3 sales of ~$208M and ~$960M for the year; shares off 6% premarket,2016-10-11 00:00:00,ESRX
553889,Avoid Valeant Amid Philidor Debacle,2016-10-10 00:00:00,ESRX
553890,Novo Nordisk Is Being Ignored,2016-10-06 00:00:00,ESRX
553891,Tech Companies Among High Value Stocks,2016-10-05 00:00:00,ESRX
553892,—– Questions With Peridot Capital Management's Chad Brand,2016-09-28 00:00:00,ESRX
553893,Where Did All That EpiPen Money Go?,2016-09-22 00:00:00,ESRX
553894,Express Scripts: Avoid Business Cycle With Healthcare,2016-09-20 00:00:00,ESRX
553895,Walgreens Boots Alliance: Buffett-Like Appeal,2016-09-19 00:00:00,ESRX
553896,–5 Questions With Brian Grosso,2016-09-14 00:00:00,ESRX
553897,"With Exec Reboot, Novo Concedes Diabetes Is A New Game",2016-09-08 00:00:00,ESRX
553898,Are We Approaching A Key Inflection Point In The Biotech Sector?,2016-08-31 00:00:00,ESRX
553899,UnitedHealth Is A Strong Buy,2016-08-29 00:00:00,ESRX
553900,"Hate The Game, Not The Player? - Mylan Is Out Of Tune Amid An Angry Chorus",2016-08-29 00:00:00,ESRX
553901,"Week In Review: 'Strengthened' Yellen, Mylan EpiPen Furor, Best Buy Hot, Dollar Stores Pinched",2016-08-26 00:00:00,ESRX
553902,Mylan Expands Discount Program For EpiPen; PBM Stocks Under Pressure,2016-08-26 00:00:00,ESRX
553903,Tracking Larry Robbins' Glenview Capital Management Portfolio - Q2 2016 Update,2016-08-24 00:00:00,ESRX
553904,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q2 2016 Update,2016-08-23 00:00:00,ESRX
553905,Healthcare Growth Stocks in the S&P 5……: Part —,2016-08-12 00:00:00,ESRX
553906,"Diplomat Pharmacy: The Correction Seems Overdone, Overlooking The Performance",2016-08-12 00:00:00,ESRX
553907,Healthcare Growth Stocks in the S&P 5……: Part —,2016-08-11 00:00:00,ESRX
553908,7 Intriguing Healthcare Growth Stocks In The S&P 500: Part 2,2016-08-11 00:00:00,ESRX
553909,Van Den Berg's Best Investments of —nd Quarter,2016-08-05 00:00:00,ESRX
553910,Biotech Daily Digest: A Buyout For Biogen? The Rally Continues. Spotlight On Ligand Pharmaceuticals,2016-08-03 00:00:00,ESRX
553911,Wall Street Breakfast: Japan Unveils Fiscal Stimulus,2016-08-02 00:00:00,ESRX
553912,Express Scripts adding new set of drugs to its excluded list,2016-08-01 00:00:00,ESRX
553913,Pharmacy Benefits Managers: UnitedHealth Group,2016-08-01 00:00:00,ESRX
553914,Pharmacy Benefits Managers: CVS Health,2016-07-31 00:00:00,ESRX
553915,Pharmacy Benefits Managers: Express Scripts,2016-07-31 00:00:00,ESRX
553916,Express Scripts Holding (ESRX) Timothy C. Wentworth on Q2 2016 Results - Earnings Call Transcript,2016-07-26 00:00:00,ESRX
553917,"Express Scripts, Inc. 2016 Q2 - Results - Earnings Call Slides",2016-07-26 00:00:00,ESRX
553918,"Arnold Van Den Berg —nd Quarter: Cuts Back on Gold Miners, Gets More Bullish on Oil",2016-07-25 00:00:00,ESRX
553919,"Arnold Van Den Berg Buys 6 New Stocks, Gets More Bullish on Oil Companies",2016-07-25 00:00:00,ESRX
553920,Express Scripts Q2 top line off 1%; EPS up 28%; EPS guidance lowered,2016-07-25 00:00:00,ESRX
553921,"Express Scripts EPS in-line, misses on revenue",2016-07-25 00:00:00,ESRX
553922,Van Den Berg Made 6 New Buys in —nd Quarter,2016-07-24 00:00:00,ESRX
553923,Notable earnings after Monday's close,2016-07-24 00:00:00,ESRX
553924,"United Health Today, Centene And Humana Tomorrow",2016-07-20 00:00:00,ESRX
553925,David Rolfe Comments on Express Scripts,2016-07-13 00:00:00,ESRX
553926,Blue Tower Q2 2016 Letter To Clients: Updated Theses For Express Scripts And EZCORP,2016-07-13 00:00:00,ESRX
553927,A Review Of The Components Of The iShares Biotech ETF: Regeneron Pharmaceuticals,2016-07-11 00:00:00,ESRX
553928,Express Scripts prices tender offer for 2017 debt; $1.105B tendered,2016-07-06 00:00:00,ESRX
553929,These stocks should generate superior ROE and FCF - Barclays,2016-07-03 00:00:00,ESRX
553930,Short Express Scripts: Sohn Investment Idea Contest Entry,2016-06-30 00:00:00,ESRX
553931,Buy AmerisourceBergen On Drug Pricing Fears,2016-06-29 00:00:00,ESRX
553932,David Rolfe Nearly Divests Stake in M&T Bank,2016-06-26 00:00:00,ESRX
553933,Healthcare ratings roundup - upgrades/downgrades,2016-06-24 00:00:00,ESRX
553934,Brandes Investments Comments on Express Scripts,2016-06-15 00:00:00,ESRX
553935,Why Relypsa Is Likely A Zero: The Chronic Hyperkalemia Treatment Market Is Small,2016-06-14 00:00:00,ESRX
553936,Gilead Sciences Is On The Cusp Of A Breakthrough In NASH.,2016-06-13 00:00:00,ESRX
553937,Express Scripts: Is This a Value Investing Opportunity or a Legal Quagmire?,2016-06-08 00:00:00,ESRX
553938,Gabelli Research Says Gilead's HCV Sales To Crash Badly And Soon: Analysis,2016-06-06 00:00:00,ESRX
553939,Barrow Hanley Mewhinney & Strauss Invests in Express Scripts,2016-06-03 00:00:00,ESRX
553940,"Joel Greenblatt Bets on eBay, Intel, Biogen",2016-06-03 00:00:00,ESRX
553941,CVS Health Corporation: Uncertain Pending FTC Decision,2016-06-02 00:00:00,ESRX
553942,Tracking Stephen Mandel's Lone Pine Capital Portfolio - Q1 2016 Update,2016-05-25 00:00:00,ESRX
553943,Is It Time To Sell Gilead Sciences?,2016-05-23 00:00:00,ESRX
553944,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q1 2016 Update,2016-05-23 00:00:00,ESRX
553945,"Goldman's election-season picks, and pans",2016-05-23 00:00:00,ESRX
553946,Express Scripts - Lawsuit Overreaction Creates Compelling Entry Point,2016-05-13 00:00:00,ESRX
553947,"Pioneer Sells Most of Stakes in Bank of America, Express Scripts, Citizens Financial",2016-05-10 00:00:00,ESRX
553948,The PBM Empire Strikes Back,2016-05-10 00:00:00,ESRX
553949,Express Scripts Holding (ESRX) George Paz on Q1 2016 Results - Earnings Call Transcript,2016-04-26 00:00:00,ESRX
553950,Express Scripts (ESRX) Slides Ahead of Q1 Numbers,2016-04-26 00:00:00,ESRX
553951,"After Hours: Express Scripts, ESPN's Tirico Out, Boyd Bets On Vegas",2016-04-25 00:00:00,ESRX
553952,"Express Scripts EPS in-line, misses on revenue",2016-04-25 00:00:00,ESRX
553953,Express Scripts (ESRX) Flat With Earnings Looming,2016-04-25 00:00:00,ESRX
553954,Notable earnings after Monday's close,2016-04-24 00:00:00,ESRX
553955,My Duopoly And Oligopoly Shopping List,2016-04-22 00:00:00,ESRX
553956,Wallace Weitz Comments on Express Scripts,2016-04-22 00:00:00,ESRX
553957,Why Express Scripts Is A Tremendous Opportunity For Long-Term Investors,2016-04-18 00:00:00,ESRX
553958,Sirius XM Is A Buy - Cramer's Lightning Round (4/12/16),2016-04-13 00:00:00,ESRX
553959,Healthcare ratings roundup,2016-04-08 00:00:00,ESRX
553960,A Strong March For Moats,2016-04-06 00:00:00,ESRX
553961,Regeneron Pharmaceuticals Is My Top Pick In The Biotech Space,2016-04-01 00:00:00,ESRX
553962,Go Long On Express Scripts (NYSE: ESRX),2016-04-01 00:00:00,ESRX
553963,BAML: Sell these overowned stocks,2016-03-30 00:00:00,ESRX
553964,Is Express Scripts Holding in Trouble?,2016-03-21 00:00:00,ESRX
553965,Anthem sues Express Scripts over prices,2016-03-21 00:00:00,ESRX
553966,Best And Worst Performing S&P 500 Stocks In 2016,2016-03-19 00:00:00,ESRX
553967,Possible Winners And Losers If A Democrat Becomes President,2016-03-17 00:00:00,ESRX
553968,Walgreens-OptumRx Alliance Hits Express Scripts Stock,2016-03-17 00:00:00,ESRX
553969,Heavy drug price increases still plague the U.S.,2016-03-15 00:00:00,ESRX
553970,"Walt Disney, Union Pacific: Undervalued With Predictable Business",2016-03-02 00:00:00,ESRX
553971,Express Scripts prices tender offer; $935M in 2016 notes tendered,2016-02-26 00:00:00,ESRX
553972,Healthcare ratings roundup - upgrades/downgrades,2016-02-26 00:00:00,ESRX
553973,Express Scripts executes most of $2.8B share buyback deal with Morgan Stanley,2016-02-26 00:00:00,ESRX
553974,Following Alpha: BloombergSen - Q4 2015 Review,2016-02-24 00:00:00,ESRX
553975,Top Driver Of CVS Health's Drug Costs Isn't What You Think,2016-02-23 00:00:00,ESRX
553976,Tracking Stephen Mandel's Lone Pine Capital Portfolio - Q4 2015 Update,2016-02-23 00:00:00,ESRX
553977,Steve Mandel Buys 8 New Stocks in 4th Quarter,2016-02-22 00:00:00,ESRX
553978,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q4 2015 Update,2016-02-22 00:00:00,ESRX
553979,Express Scripts: Tensions Escalate,2016-02-19 00:00:00,ESRX
553980,Express Scripts still squabbling with Anthem over drug discounts,2016-02-18 00:00:00,ESRX
553981,Express Scripts Holding (ESRX) George Paz on Q4 2015 Results - Earnings Call Transcript,2016-02-17 00:00:00,ESRX
553982,Wall Street Breakfast: Iran Strikes Back As OPEC Ups Pressure,2016-02-17 00:00:00,ESRX
553983,Express Scripts Q4 top line flat; non-GAAP EPS up 12%; shares off 1% after hours,2016-02-16 00:00:00,ESRX
553984,Chris Davis Buys More Than 13 Million Shares of Apache Corporation,2016-02-16 00:00:00,ESRX
553985,Notable earnings after Tuesday's close,2016-02-15 00:00:00,ESRX
553986,The Clause That Could Twist Express Scripts' Fate,2016-02-10 00:00:00,ESRX
553987,Commodity Stocks Up; Healthcare Gutted - Bezek's Daily Briefing,2016-02-05 00:00:00,ESRX
553988,Gilead: Detailed Insight And Interpretation Behind The Headlines: Should You Be Scared?,2016-01-29 00:00:00,ESRX
553989,My Top Health Care Providers & Services Stocks For 2016,2016-01-21 00:00:00,ESRX
553990,"Steven Romick Sells Microsoft, Walgreens, CVS",2016-01-20 00:00:00,ESRX
553991,Anthem and Express Scripts in squabble over potential $3B in drug discounts,2016-01-13 00:00:00,ESRX
553992,CVS Health Remains A Compelling Choice In The Rapidly Changing Healthcare Space,2015-12-23 00:00:00,ESRX
553993,Anthem Looms Over Express,2015-12-22 00:00:00,ESRX
553994,Express Scripts' (ESRX) George Paz on 2016 Financial Guidance - Conference Call Transcript,2015-12-22 00:00:00,ESRX
553995,Express Scripts Gets Mixed Reviews After '16 Guidance,2015-12-22 00:00:00,ESRX
553996,Express Scripts Holding Company (ESRX) Fades with Outlook,2015-12-22 00:00:00,ESRX
553997,"Stock Futures Trim Early Gains; Express Scripts, Spirit Air Climb",2015-12-22 00:00:00,ESRX
553998,"Express Scripts sees 2016 non-GAAP EPS of $6.08 - 6.28, reaffirms 2015 guidance",2015-12-22 00:00:00,ESRX
553999,"Dwarfs Of The Dow, Part II: UnitedHealth Group",2015-12-19 00:00:00,ESRX
554000,First Pacific Advisors Slashes Stake in CVS Health,2015-12-17 00:00:00,ESRX
554001,Buyers Will Not Always Get Hammered In Health Care,2015-12-16 00:00:00,ESRX
554002,Valeant To Cut Drug Prices In Team-Up With Walgreens,2015-12-15 00:00:00,ESRX
554003,Health Care Stocks Play Prominent Roles in Steven Romick's Transactions,2015-12-15 00:00:00,ESRX
554004,Valeant: What Nobody Told You About The Senate Hearing,2015-12-10 00:00:00,ESRX
554005,Citi: 28 U.S. value names for 2016,2015-12-08 00:00:00,ESRX
554006,Glenn Greenberg Sells Stake in Express Scripts Holding,2015-12-03 00:00:00,ESRX
554007,"Premarket Biotech Digest: HCV Drug Pricing, AstraZeneca's Presentation, Zafgen Tumbles",2015-12-03 00:00:00,ESRX
554008,Express Scripts Is A Better Investment Than CVS,2015-12-02 00:00:00,ESRX
554009,Repatha and Praluent go toe-to-toe in PBMs,2015-12-01 00:00:00,ESRX
554010,"Express Scripts: After Turing, Is Valeant Next?",2015-12-01 00:00:00,ESRX
554011,Express Scripts and Imprimis Pharma team up offer $1 alternative to Daraprim,2015-12-01 00:00:00,ESRX
554012,Valeant: The Covert Killers Of Philidor And Their Reasons,2015-11-30 00:00:00,ESRX
554013,PBMs Can Shut Down Valeant,2015-11-30 00:00:00,ESRX
554014,Tracking The Hotchkis & Wiley Value Opportunities Fund - Q3 2015 Update,2015-11-30 00:00:00,ESRX
